InternalID,Name,ExternalID,Direction,Lat,Long,Time_Point,NewZone,No_Rts_Ser,Routes_161,Mode,Public_She,Public_Sto
N26834,HULTON RD AT 7TH ST,14467.0,Inbound,40.524256,-79.835907,No,2,1.0,P16,Bus,No Shelter,Bus Stop
N26836,HULTON RD AT 9TH ST,14468.0,Inbound,40.523579,-79.833419,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70344,HULTON RD AT CENTER AVE,19133.0,Inbound,40.522198,-79.811229,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30028,HULTON RD AT COLGAN TERR,15126.0,Inbound,40.508162,-79.794401,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E26831,HULTON RD AT COXCOMB HILL RD,14474.0,Inbound,40.526699,-79.81706,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30032,HULTON RD AT CREEKSIDE FORGE,16527.0,Outbound,40.511348,-79.800542,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70361,HULTON RD AT FRANKLAND AVE,19151.0,Outbound,40.522033,-79.810876,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30125,HULTON RD AT HULTON ARBORS,15122.0,Inbound,40.513602,-79.804115,Yes,2,1.0,P16,Bus,No Shelter,Bus Stop
E30035,HULTON RD AT HULTON ESTATES,15149.0,Outbound,40.513428,-79.803378,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30039,HULTON RD AT IOWA ST,15148.0,Outbound,40.510114,-79.796325,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70437,HULTON RD AT JEFFERSON ST,20123.0,Outbound,40.523049,-79.811661,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70433,HULTON RD AT KIRKPATRICK DR FS,20025.0,Inbound,40.517287,-79.805732,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70438,HULTON RD AT LINCOLN AVE,20125.0,Outbound,40.524998,-79.813672,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70735,HULTON RD AT MILL ST,15147.0,Outbound,40.508943,-79.794814,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70362,HULTON RD AT PENNSYLVANIA AVE,19150.0,Outbound,40.525936,-79.815238,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30185,HULTON RD AT RIVERVIEW HIGH SCHOOL,14371.0,Inbound,40.525963,-79.84286,No,2,3.0,"78, P16, P78",Bus,No Shelter,Bus Stop
N26852,HULTON RD AT THE FAIRWAYS,14473.0,Inbound,40.525826,-79.821621,No,2,1.0,P16,Bus,No Shelter,Bus Stop
N26860,HULTON RD OPP 10TH ST,14308.0,Outbound,40.523976,-79.831581,No,2,1.0,P16,Bus,No Shelter,Bus Stop
N26862,HULTON RD OPP 12TH ST FS,20036.0,Outbound,40.524394,-79.829167,No,2,1.0,P16,Bus,No Shelter,Bus Stop
N26864,HULTON RD OPP 13TH ST,16546.0,Outbound,40.524837,-79.826842,No,2,1.0,P16,Bus,No Shelter,Bus Stop
N26858,HULTON RD OPP 9TH ST,14309.0,Outbound,40.523804,-79.832985,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30029,HULTON RD OPP COLGAN TERR,15146.0,Outbound,40.508119,-79.794102,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30033,HULTON RD OPP CREEKSIDE FORGE,16519.0,Inbound,40.511202,-79.800504,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30126,HULTON RD OPP HULTON ARBORS,15150.0,Outbound,40.513736,-79.804061,Yes,2,1.0,P16,Bus,No Shelter,Bus Stop
E30036,HULTON RD OPP HULTON ESTATES,15123.0,Inbound,40.513177,-79.803175,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30040,HULTON RD OPP IOWA ST,15124.0,Inbound,40.510065,-79.796592,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70432,HULTON RD OPP JEFFERSON ST,20024.0,Inbound,40.523146,-79.811916,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70436,HULTON RD OPP KIRKPATRICK DR,20035.0,Outbound,40.517267,-79.805558,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70431,HULTON RD OPP LINCOLN AVE,20023.0,Inbound,40.525017,-79.813956,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E70430,HULTON RD OPP PENNSYLVANIA AVE,20022.0,Inbound,40.525986,-79.815541,No,2,1.0,P16,Bus,No Shelter,Bus Stop
N26854,HULTON RD OPP THE FAIRWAYS,14305.0,Outbound,40.526083,-79.821404,No,2,1.0,P16,Bus,No Shelter,Bus Stop
E30240,HUTCHINSON ST AT BRADDOCK AVE,7339.0,Outbound,40.432925,-79.894013,Yes,1,2.0,"71, P71",Bus,No Shelter,Bus Stop
E30247,HUTCHINSON ST AT EAST END AVE,7320.0,Inbound,40.433122,-79.893161,No,1,2.0,"71, P71",Bus,No Shelter,Bus Stop
E30250,HUTCHINSON ST AT EAST END AVE,20004.0,Outbound,40.43334,-79.893023,No,1,1.0,71,Bus,No Shelter,Bus Stop
E30260,HUTCHINSON ST AT SAVANNAH AVE,7321.0,Inbound,40.433518,-79.892184,No,1,2.0,"71, P71",Bus,No Shelter,Bus Stop
E30300,HWY RT 286 AT DAY CHEVROLET,13931.0,Outbound,40.431436,-79.717036,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30320,HWY RT 286 AT DUANE DR,13567.0,Inbound,40.468419,-79.706098,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30375,HWY RT 286 AT HOLIDAY PARK VFD,13568.0,Inbound,40.467013,-79.705779,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30385,HWY RT 286 AT KANE RD (YMCA),13635.0,Outbound,40.457735,-79.708403,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30425,HWY RT 286 AT PINE VALLEY DR,13571.0,Inbound,40.455266,-79.710902,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30430,HWY RT 286 AT PRESQUE ISLE DR,13569.0,Inbound,40.463823,-79.705668,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30440,HWY RT 286 AT PROFESSIONAL CENTER,13629.0,Outbound,40.435455,-79.713835,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E70143,HWY RT 286 AT ROYAL OAKS SHOPPING CENTER DRV,18627.0,Outbound,40.443874,-79.713454,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30460,HWY RT 286 AT SANDUNE DR,13636.0,Outbound,40.463437,-79.705432,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30480,HWY RT 286 AT WESTINGHOUSE #1,13630.0,Outbound,40.441416,-79.713092,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30490,HWY RT 286 AT WESTINGHOUSE #2,13631.0,Outbound,40.442213,-79.713173,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30310,HWY RT 286 OPP ALPINE VILLAGE PARK AND RIDE,20020.0,Outbound,40.427875,-79.721449,Yes,2,1.0,P12,Bus,No Shelter,Bus Stop
E30510,HWY RT 286 OPP DAY CHEVROLET,13577.0,Inbound,40.431632,-79.717183,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30530,HWY RT 286 OPP HILL'S BEVERAGES,13566.0,Inbound,40.46995,-79.706551,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30600,HWY RT 286 OPP KANE RD (YMCA),13570.0,Inbound,40.458178,-79.708459,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30540,HWY RT 286 OPP NEW TEXAS RD,13633.0,Outbound,40.450489,-79.713396,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30545,HWY RT 286 OPP PINE VALLEY DR,13634.0,Outbound,40.454834,-79.710741,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30550,HWY RT 286 OPP PROFESSIONAL CENTER,13576.0,Inbound,40.435592,-79.714014,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30580,HWY RT 286 OPP WESTINGHOUSE #1,13574.0,Inbound,40.4424,-79.713463,No,2,1.0,P12,Bus,No Shelter,Bus Stop
E30590,HWY RT 286 OPP WESTINGHOUSE #2,13575.0,Inbound,40.441439,-79.713392,No,2,1.0,P12,Bus,No Shelter,Bus Stop
S24060,HWY RT 51 AT #2790 (GOODWILL),9648.0,Outbound,40.378299,-79.98994,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24355,HWY RT 51 AT #2850,9649.0,Outbound,40.377561,-79.987516,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24070,HWY RT 51 AT #2859,9695.0,Inbound,40.377659,-79.987182,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24260,HWY RT 51 AT #3500,9651.0,Outbound,40.373122,-79.982176,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24525,HWY RT 51 AT #4040,9653.0,Outbound,40.36789,-79.983805,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24080,HWY RT 51 AT #4720,10034.0,Outbound,40.354253,-79.978928,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S23530,HWY RT 51 AT BEALL DR,9421.0,Inbound,40.355461,-79.979436,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S23550,HWY RT 51 AT BLUE FLAME,11257.0,Outbound,40.305152,-79.93427,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23540,HWY RT 51 AT BOROUGH PARK DR FS,9590.0,Outbound,40.352009,-79.977674,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S70006,HWY RT 51 AT BRENTWOOD TOWN SQUARE,9700.0,Inbound,40.366409,-79.984252,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S23570,HWY RT 51 AT BROWNSVILLE RD,9424.0,Inbound,40.363786,-79.983942,Yes,1,4.0,"51, Y1, Y46, Y49",Bus,No Shelter,Bus Stop
S23620,HWY RT 51 AT CLOVERLEAF TOWERS,9414.0,Inbound,40.34196,-79.966194,No,2,2.0,"Y1, Y46",Bus,No Shelter,Bus Stop
S23625,HWY RT 51 AT COAL VALLEY RD,11214.0,Inbound,40.313121,-79.938436,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23630,HWY RT 51 AT COAL VALLEY RD FS,18432.0,Outbound,40.312987,-79.938885,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23640,HWY RT 51 AT DELCO RD,9652.0,Outbound,40.370814,-79.982397,No,1,3.0,"Y1, Y46, Y49",Bus,No Shelter,Bus Stop
S23515,HWY RT 51 AT DICK CORPORATION DR,11261.0,Outbound,40.292336,-79.91587,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23660,HWY RT 51 AT E BRUCETON RD FS,20237.0,Both,40.328243,-79.944972,No,2,3.0,"55, Y1, Y46",Bus,No Shelter,Bus Stop
W09620,HWY RT 51 AT EDGETOWN APTS,2400.0,Both,40.500042,-80.112095,No,1,1.0,20,Bus,No Shelter,Bus Stop
S23670,HWY RT 51 AT ELLIOTT RD FS,20238.0,Outbound,40.310206,-79.937633,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23680,HWY RT 51 AT FIDELITY DR,9977.0,Inbound,40.342988,-79.968582,No,2,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S23720,HWY RT 51 AT GLEN ELM DR,9588.0,Outbound,40.356693,-79.980546,No,1,3.0,"51, Y1, Y46",Bus,No Shelter,Bus Stop
S23730,HWY RT 51 AT GLENBURN DR,9736.0,Inbound,40.33901,-79.960226,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23740,HWY RT 51 AT GLENBURN DR,9810.0,Outbound,40.33886,-79.960627,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23760,HWY RT 51 AT GRACE ST,20645.0,Outbound,40.34399,-79.971774,No,2,3.0,"51, Y1, Y46",Bus,No Shelter,Bus Stop
S23770,HWY RT 51 AT GREENLEE RD,9650.0,Outbound,40.375651,-79.983735,No,1,3.0,"Y1, Y46, Y49",Bus,No Shelter,Bus Stop
S23780,HWY RT 51 AT GREENLEE RD,9704.0,Inbound,40.375271,-79.983135,No,1,3.0,"Y1, Y46, Y49",Bus,No Shelter,Bus Stop
S23810,HWY RT 51 AT HILLVIEW ST FS,18677.0,Outbound,40.381422,-79.995659,No,1,4.0,"Y45, Y46, Y47, Y49",Bus,No Shelter,Bus Stop
S23860,HWY RT 51 AT IRWIN DR FS,19898.0,Inbound,40.34358,-79.970241,No,2,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S23880,HWY RT 51 AT JEFFERSON VETERINARY CLINIC,11258.0,Outbound,40.301174,-79.929641,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23915,HWY RT 51 AT LARGE VFD,11259.0,Outbound,40.300518,-79.923513,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23910,HWY RT 51 AT LEWIS RUN RD,11215.0,Inbound,40.320871,-79.942055,Yes,2,2.0,"Y1, Y46",Bus,No Shelter,Bus Stop
S23940,HWY RT 51 AT MARYLEA DR,9702.0,Inbound,40.370408,-79.982295,No,1,3.0,"Y1, Y46, Y49",Bus,No Shelter,Bus Stop
S23960,HWY RT 51 AT MAXWELL DR FS,9591.0,Outbound,40.350196,-79.976636,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S23950,HWY RT 51 AT MAXWELL DR NS,18421.0,Inbound,40.349599,-79.975865,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S24050,HWY RT 51 AT MONRO MUFFLER,11274.0,Both,40.331322,-79.945837,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S23970,HWY RT 51 AT NURNBERGER DR,9419.0,Inbound,40.352258,-79.977543,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S23600,HWY RT 51 AT OLD CLAIRTON RD,9815.0,Outbound,40.366928,-79.984307,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24010,HWY RT 51 AT OLD CLAIRTON RD FS,9791.0,Outbound,40.34046,-79.964464,Yes,2,2.0,"Y1, Y46",Bus,No Shelter,Bus Stop
S24000,HWY RT 51 AT OLD CLAIRTON RD FS (LARGE),18434.0,Outbound,40.294303,-79.918064,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23790,HWY RT 51 AT PARTY CITY (CENTURY III),20520.0,Both,40.335256,-79.947218,Yes,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S24013,HWY RT 51 AT PEP BOYS,9813.0,Outbound,40.337971,-79.952661,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S24430,HWY RT 51 AT PETCO DRIVEWAY,9733.0,Inbound,40.338305,-79.95297,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S24015,HWY RT 51 AT PETERS CREEK RD,11207.0,Inbound,40.292323,-79.915259,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S24025,HWY RT 51 AT PIZZA HUT,9701.0,Inbound,40.367969,-79.983508,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24495,HWY RT 51 AT PRIMANTI BROTHERS,10222.0,Both,40.323516,-79.943396,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S24100,HWY RT 51 AT SOUTH MALL ENTRANCE DR,9607.0,Both,40.335015,-79.946748,Yes,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S24110,HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,9606.0,Both,40.332268,-79.945857,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
W70130,HWY RT 51 AT STANFORD CT,2399.0,Both,40.495038,-80.111328,No,1,1.0,20,Bus,No Shelter,Bus Stop
S24150,HWY RT 51 AT STEWART AVE,9647.0,Outbound,40.378633,-79.993256,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24160,HWY RT 51 AT STILLEY RD,9423.0,Inbound,40.361101,-79.982358,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S24190,HWY RT 51 AT STREETS RUN RD,9417.0,Inbound,40.346253,-79.973255,Yes,1A,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S24200,HWY RT 51 AT STREETS RUN RD,9592.0,Outbound,40.346337,-79.973565,Yes,1A,2.0,"51, Y46",Bus,No Shelter,Bus Stop
W09795,HWY RT 51 AT VALLEY AMBULANCE,2372.0,Outbound,40.527453,-80.184911,No,2,1.0,21,Bus,No Shelter,Bus Stop
S23900,HWY RT 51 AT WRAY LARGE RD,11211.0,Inbound,40.30065,-79.923233,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S24630,HWY RT 51 OPP #3500,9703.0,Inbound,40.372672,-79.981846,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24550,HWY RT 51 OPP #4720,9420.0,Inbound,40.354064,-79.978455,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S24280,HWY RT 51 OPP BEALL DR,9589.0,Outbound,40.355539,-79.979745,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S24285,HWY RT 51 OPP BLUE FLAME,11212.0,Inbound,40.305119,-79.933799,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S24300,HWY RT 51 OPP CLOVERLEAF TOWERS,9596.0,Outbound,40.34206,-79.966768,No,2,3.0,"51, Y1, Y46",Bus,No Shelter,Bus Stop
S24340,HWY RT 51 OPP E BRUCETON RD,10145.0,Both,40.328409,-79.944779,No,2,3.0,"55, Y1, Y46",Bus,No Shelter,Bus Stop
S24350,HWY RT 51 OPP ELLIOTT RD,11213.0,Inbound,40.310551,-79.93734,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S24360,HWY RT 51 OPP FIDELITY DR,9595.0,Outbound,40.342926,-79.968963,No,2,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S24390,HWY RT 51 OPP GLEN ELM DR,9422.0,Inbound,40.356603,-79.98019,No,1,3.0,"51, Y1, Y46",Bus,No Shelter,Bus Stop
S24420,HWY RT 51 OPP GRACE ST,9416.0,Inbound,40.344063,-79.971452,No,2,3.0,"51, Y1, Y46",Bus,No Shelter,Bus Stop
S23850,HWY RT 51 OPP IRWIN DR,9594.0,Outbound,40.343458,-79.970471,No,2,2.0,"51, Y46",Bus,No Shelter,Bus Stop
S24470,HWY RT 51 OPP JEFFERSON VETERINARY CLINIC,15463.0,Inbound,40.3011,-79.928784,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S24480,HWY RT 51 OPP LEWIS RUN RD,11254.0,Outbound,40.321534,-79.942487,Yes,2,2.0,"Y1, Y46",Bus,No Shelter,Bus Stop
S24515,HWY RT 51 OPP OLD CLAIRTON RD,11208.0,Inbound,40.294465,-79.917752,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S23965,HWY RT 51 OPP PRIMANTI BROTHERS,10144.0,Both,40.323862,-79.943218,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S70588,HWY RT 51 OPP STEWART AVE,22301.0,Inbound,40.378544,-79.992589,No,1,2.0,"Y46, Y49",Bus,No Shelter,Bus Stop
S24590,HWY RT 51 OPP STILLEY RD,9587.0,Outbound,40.361377,-79.982776,No,1,2.0,"51, Y46",Bus,No Shelter,Bus Stop
W09797,HWY RT 51 OPP VALLEY AMBULANCE,2193.0,Inbound,40.527187,-80.185371,No,2,1.0,21,Bus,No Shelter,Bus Stop
S70270,HWY RT 51 RAMP AT HWY RT 51 (STEPS),19876.0,Inbound,40.342275,-79.966189,No,2,1.0,51,Bus,No Shelter,Bus Stop
S70385,HWY RT 885 AT #1118,20640.0,Outbound,40.310552,-79.915802,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70314,HWY RT 885 AT COAL VALLEY RD,12050.0,Inbound,40.322638,-79.926525,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70388,HWY RT 885 AT COAL VALLEY RD FS,20642.0,Outbound,40.322331,-79.926117,No,2,1.0,55,Bus,No Shelter,Bus Stop
S25098,HWY RT 885 AT GORDONS LN,10215.0,Outbound,40.335885,-79.936905,No,2,2.0,"Y47, Y49",Bus,No Shelter,Bus Stop
S70389,HWY RT 885 AT HAMPTON RD,10075.0,Outbound,40.327421,-79.931002,No,2,1.0,55,Bus,No Shelter,Bus Stop
S25160,HWY RT 885 AT HUSTON DR,10131.0,Inbound,40.338249,-79.937615,No,2,2.0,"Y47, Y49",Bus,No Shelter,Bus Stop
S25099,HWY RT 885 AT LEWIS RUN RD,10078.0,Inbound,40.332363,-79.933745,No,2,2.0,"Y47, Y49",Bus,No Shelter,Bus Stop
S25170,HWY RT 885 AT LEWIS RUN RD NS,12059.0,Outbound,40.332834,-79.934344,No,2,2.0,"Y47, Y49",Bus,No Shelter,Bus Stop
S70318,HWY RT 885 AT PAYNE HILL RD FS,20641.0,Inbound,40.309565,-79.914801,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70313,HWY RT 885 AT SPARTZ DR,10197.0,Inbound,40.328127,-79.931742,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70319,HWY RT 885 AT SUNSET DR,20534.0,Inbound,40.306541,-79.909136,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70383,HWY RT 885 AT WALL RD,20667.0,Outbound,40.307036,-79.90468,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70317,HWY RT 885 AT WRAY DR,20532.0,Inbound,40.31533,-79.917239,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70316,HWY RT 885 AT WRAY LARGE RD,20531.0,Inbound,40.318528,-79.921824,No,2,1.0,55,Bus,No Shelter,Bus Stop
S25140,HWY RT 885 OPP GORDONS LN,10130.0,Inbound,40.336165,-79.936721,No,2,2.0,"Y47, Y49",Bus,No Shelter,Bus Stop
S25109,HWY RT 885 OPP HUSTON DR,10214.0,Outbound,40.338377,-79.937929,No,2,2.0,"Y47, Y49",Bus,No Shelter,Bus Stop
S70384,HWY RT 885 OPP SUNSET DR,20613.0,Outbound,40.306579,-79.908856,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70320,HWY RT 885 OPP WALL RD FS,20535.0,Inbound,40.306928,-79.904674,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70386,HWY RT 885 OPP WRAY DR,20616.0,Outbound,40.315175,-79.91704,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70387,HWY RT 885 OPP WRAY LARGE RD,20617.0,Outbound,40.318506,-79.92154,No,2,1.0,55,Bus,No Shelter,Bus Stop
E32227,IMOGENE RD AT BROWNS HILL RD,18458.0,Outbound,40.414994,-79.924799,No,1,1.0,57,Bus,No Shelter,Bus Stop
E32222,IMOGENE RD AT BROWNS HILL RD FS,18450.0,Inbound,40.41528,-79.925033,No,1,1.0,57,Bus,No Shelter,Bus Stop
E32224,IMOGENE RD AT DESDEMONA AVE,12123.0,Outbound,40.41186,-79.922693,No,1,1.0,57,Bus,No Shelter,Bus Stop
E32226,IMOGENE RD OPP DESDEMONA AVE,12062.0,Inbound,40.411794,-79.923025,No,1,1.0,57,Bus,No Shelter,Bus Stop
N27620,INDUSTRIAL BLVD AT KEY LINCOLN-MERCURY,12661.0,Both,40.563372,-79.768029,No,2,1.0,1,Bus,No Shelter,Bus Stop
N27905,INGOMAR RD OPP SARATOGA DR,320.0,Inbound,40.584157,-80.028189,No,2,1.0,O12,Bus,No Shelter,Bus Stop
W10165,INGRAM AVE AT MAINSGATE ST,4187.0,Inbound,40.446113,-80.067551,No,1,2.0,"26, 27",Bus,No Shelter,Bus Stop
W10166,INGRAM AVE AT MARCROSS AVE,19614.0,Outbound,40.443872,-80.066373,No,1,2.0,"26, 27",Bus,No Shelter,Bus Stop
W10215,INGRAM AVE AT WEST BUSWAY RAMP FS,19192.0,Inbound,40.443683,-80.066257,No,1,2.0,"26, 27",Bus,No Shelter,Bus Stop
S25460,INTERBORO AVE AT BRIERLY LN,11626.0,Inbound,40.376659,-79.90929,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25470,INTERBORO AVE AT LEASIDE DR,11056.0,Outbound,40.372259,-79.912413,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25480,INTERBORO AVE AT LEASIDE DR #1 (MIFFLIN),11622.0,Inbound,40.370076,-79.912786,Yes,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25490,INTERBORO AVE AT LEASIDE DR #2,11623.0,Inbound,40.37174,-79.912367,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25510,INTERBORO AVE AT LINDBERG AVE,11054.0,Outbound,40.375434,-79.910492,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25520,INTERBORO AVE AT MIFFLIN RD,11057.0,Outbound,40.369947,-79.912972,Yes,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25530,INTERBORO AVE AT PLAPORT ST,11055.0,Outbound,40.373819,-79.911868,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25570,INTERBORO AVE OPP LINDBERG AVE,11625.0,Inbound,40.375386,-79.91027,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
S25580,INTERBORO AVE OPP PLAPORT ST,11624.0,Inbound,40.373708,-79.91188,No,1A,2.0,"53, 53L",Bus,No Shelter,Bus Stop
E32240,IOWA ST OPP CLARISSA ST,9055.0,Inbound,40.452084,-79.956764,No,1,1.0,83,Bus,No Shelter,Bus Stop
S25590,IRVINE ST AT BERWICK ST,12080.0,Inbound,40.413061,-79.945108,No,1,2.0,"56, 57",Bus,No Shelter,Bus Stop
S25610,IRVINE ST AT MOBILE ST,12082.0,Inbound,40.41593,-79.946561,No,1,2.0,"56, 57",Bus,No Shelter,Bus Stop
S25660,IRVINE ST AT TULLYMET ST,12081.0,Inbound,40.414447,-79.945789,No,1,2.0,"56, 57",Bus,No Shelter,Bus Stop
S25670,IRVINE ST OPP BERWICK ST,12105.0,Outbound,40.413154,-79.94534,No,1,2.0,"56, 57",Bus,No Shelter,Bus Stop
S25680,IRVINE ST OPP MOBILE ST,12103.0,Outbound,40.416101,-79.946837,No,1,2.0,"56, 57",Bus,No Shelter,Bus Stop
S25710,IRVINE ST OPP TULLYMET ST,12104.0,Outbound,40.414545,-79.946024,No,1,2.0,"56, 57",Bus,No Shelter,Bus Stop
W10475,ISLAND AVE AT #1179,2237.0,Inbound,40.47945,-80.067818,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10460,ISLAND AVE AT #1308,2235.0,Inbound,40.48186,-80.069701,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10340,ISLAND AVE AT #1470,2334.0,Outbound,40.486858,-80.076223,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10290,ISLAND AVE AT BOUQUET ST,2244.0,Inbound,40.466667,-80.060561,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10310,ISLAND AVE AT BRADLEY ST,2242.0,Inbound,40.470592,-80.060682,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10320,ISLAND AVE AT BRADLEY ST,2321.0,Outbound,40.47042,-80.060304,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10330,ISLAND AVE AT CHARTIERS AVE NS (MARY ST),2245.0,Inbound,40.465989,-80.060892,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10350,ISLAND AVE AT CHURCHILL ST FS,18796.0,Outbound,40.472682,-80.061803,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10370,ISLAND AVE AT CUTLER ST,2241.0,Inbound,40.47175,-80.06143,No,1,1.0,21,Bus,No Shelter,Bus Stop
W10380,ISLAND AVE AT CUTLER ST,2322.0,Outbound,40.471639,-80.061113,No,1,1.0,21,Bus,No Shelter,Bus Stop
